"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g20","P","477530","125","19","66","4","1","5","2","0","0","0","28","63","62","7","6","5","1","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2","0","0","0","1","1","0","0","0","5","0","2","2","0","3","3","2","0","8","4","4","8","6","5","0","2","6","3","9","8","3","0","3","4","1","4","0","0","0","3","6","6","0","1","0","0","1","2","3","0","3","0","0","1","0","0","0","1","1","9","3","1","0","0","0","1","2","3","47","4","2","0","3","0","3","2","5","21","2","2","0","2","0","0","0","1","12","0","0","0","0","0","0","0","0"
"g20","P","477620","52","8","28","0","0","3","1","0","1","0","11","22","30","0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","2","0","1","2","0","0","1","5","0","1","3","4","0","1","2","0","3","4","4","0","0","2","0","0","1","1","0","1","5","0","1","0","0","0","0","1","0","0","0","0","0","1","2","0","0","1","0","6","0","0","0","0","0","0","1","1","18","2","2","0","0","0","0","1","5","7","1","1","0","0","0","1","1","0","5","0","0","0","0","0","0","0","0"
"g20","P","479000","558","160","209","17","0","26","5","0","2","0","139","310","248","62","29","43","12","1","5","0","1","0","0","0","0","0","1","0","0","0","0","0","0","3","2","5","6","0","0","0","0","4","4","2","2","0","17","15","11","13","9","8","0","13","22","20","10","13","9","0","7","26","23","24","24","20","0","4","14","15","18","17","17","0","15","26","18","9","10","2","0","11","16","17","7","7","1","0","4","7","8","7","6","1","0","6","6","1","1","1","2","118","11","9","1","4","3","3","1","10","134","29","16","1","2","3","5","5","14","100","21","7","5","1","1","0","2","2","47","1","0","0","1","0","0","0","1"
"g20","P","479030","80","11","53","0","0","1","0","0","0","0","15","38","42","2","4","2","1","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","3","1","1","2","3","1","0","1","4","3","7","10","3","0","0","3","7","2","6","7","0","1","2","5","0","0","1","0","0","0","2","2","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","5","1","3","0","0","0","0","0","2","29","5","0","0","2","0","1","2","14","11","1","0","0","0","0","1","0","2","1","0","0","0","0","0","0","0","0"
"g20","P","479050","143","25","90","1","1","1","1","1","0","0","23","77","66","6","8","4","1","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","1","1","2","0","2","0","0","0","4","4","3","4","4","0","2","2","15","4","17","12","0","1","5","6","9","11","6","0","5","2","2","2","2","2","0","3","1","1","1","2","0","0","1","1","1","0","1","0","0","1","0","0","0","0","0","17","2","1","1","0","0","1","1","2","51","5","5","1","4","0","3","2","19","15","5","2","0","0","0","0","0","1","3","2","0","0","0","0","0","0","0"
"g20","P","479120","137","15","93","2","0","6","1","0","1","0","19","76","61","3","8","6","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","1","0","0","0","0","0","0","0","3","2","2","0","2","2","1","0","1","2","0","2","12","5","8","13","8","0","1","4","13","7","8","12","0","4","1","3","2","2","2","0","0","2","1","1","0","1","0","1","2","1","0","1","2","0","1","0","0","1","1","0","10","1","0","0","0","0","0","1","3","54","10","7","2","1","3","2","2","12","11","4","2","0","0","0","0","0","2","8","2","0","0","0","0","0","0","0"
"g20","P","479150","266","54","143","10","0","9","2","0","0","1","47","135","131","10","16","13","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","3","0","0","0","0","0","1","1","0","0","5","4","7","4","1","1","0","10","4","2","7","5","4","0","8","10","11","11","25","13","0","1","11","11","10","20","12","0","6","6","5","2","3","2","0","4","8","3","3","3","2","0","1","3","3","2","2","0","0","1","4","0","4","2","0","37","4","2","1","1","1","3","1","4","77","13","9","1","4","5","4","1","29","26","8","3","2","3","0","2","1","2","17","2","0","0","0","0","1","0","2"
"g20","P","479300","57","5","40","2","0","0","0","0","0","0","10","31","26","0","4","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","2","1","0","0","2","4","3","1","8","4","0","0","3","2","4","3","6","0","1","1","2","1","1","0","0","0","1","0","2","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","2","1","1","0","0","0","0","0","1","20","3","3","0","0","0","2","2","10","8","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"g20","P","479320","932","118","547","47","8","22","10","0","7","0","173","507","425","28","68","30","21","2","13","7","7","0","1","1","0","0","0","0","1","0","0","1","0","3","1","4","2","0","1","0","0","2","2","4","1","0","8","13","11","2","9","9","0","7","17","10","7","15","10","0","23","37","52","51","81","55","0","17","39","47","48","55","42","0","15","22","18","16","11","14","0","7","22","17","14","10","7","0","10","21","12","5","7","5","0","3","16","4","4","4","3","78","12","5","0","3","0","3","2","15","319","69","29","3","17","7","16","9","78","113","23","13","3","5","2","1","1","12","76","5","7","1","1","0","1","1","2"
"g20","P","479390","118","23","65","3","0","3","2","0","0","0","22","59","59","15","9","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","3","4","0","2","1","1","0","2","4","1","3","2","0","0","4","8","7","5","5","5","0","3","0","6","10","8","4","0","3","4","1","0","0","0","0","5","1","3","3","2","0","0","0","2","2","2","0","0","0","0","2","0","0","0","0","16","2","2","0","1","0","0","0","2","39","10","5","1","3","1","1","0","5","11","5","3","0","1","1","0","0","1","6","0","0","1","1","0","0","0","0"
"g20","P","481200","979","280","417","31","2","13","15","1","3","3","214","524","455","72","41","47","12","12","7","10","1","1","1","1","0","1","0","0","0","0","1","3","0","1","2","1","0","7","5","1","0","5","10","1","1","0","19","37","21","20","19","14","0","27","42","29","14","21","17","0","21","49","41","37","49","35","0","8","36","32","30","43","36","0","18","37","38","15","11","5","0","20","16","28","11","9","6","0","5","8","8","10","3","4","0","2","13","5","3","6","1","195","26","14","2","1","2","8","4","28","252","44","23","6","8","7","10","6","61","158","24","13","3","0","2","7","1","6","52","3","3","1","1","0","1","0","7"
"g20","P","481400","582","156","259","22","2","6","11","0","2","0","124","307","275","52","32","28","9","8","3","3","2","0","0","1","0","1","0","2","0","1","2","0","0","0","1","2","0","0","3","1","0","1","3","5","0","0","13","17","13","11","8","10","0","11","16","11","18","19","9","0","10","24","21","24","32","36","0","7","14","13","21","30","27","0","13","21","18","3","4","6","0","18","17","9","9","4","2","0","3","7","5","4","4","0","0","4","4","5","5","1","1","107","14","4","1","0","0","4","3","23","132","26","17","5","5","7","11","4","52","85","20","4","1","4","0","4","0","6","36","2","2","1","0","0","0","0","2"
"g20","P","481800","292","72","138","15","1","2","2","0","0","0","62","169","123","12","12","7","2","1","5","3","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","2","0","0","0","1","0","2","1","1","0","0","6","8","10","2","4","4","0","5","12","6","5","7","3","0","6","10","18","16","18","11","0","2","4","15","5","22","11","0","3","7","18","4","5","5","0","2","3","8","6","1","0","0","1","4","3","2","3","1","0","0","0","2","1","2","1","41","12","5","0","1","0","4","0","9","68","13","9","1","3","3","4","5","32","29","16","7","0","3","0","2","1","4","14","3","0","0","1","0","0","0","2"
"g20","P","484900","769","207","316","35","2","10","13","1","1","2","182","417","352","53","41","36","10","0","17","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","6","3","6","1","0","14","25","28","7","18","14","0","9","24","18","25","12","13","0","13","18","37","36","36","33","0","8","17","24","35","32","27","0","10","27","28","17","12","10","0","16","13","18","9","12","10","0","6","9","7","4","4","4","0","5","9","5","3","4","4","128","22","9","3","4","0","15","3","23","174","37","16","3","6","2","12","3","63","109","24","16","0","7","4","2","3","17","50","5","2","1","1","0","0","1","4"
"g20","P","484910","650","184","261","20","2","9","13","1","1","0","159","359","291","43","41","39","10","10","11","7","1","0","0","0","0","0","0","0","0","1","2","3","0","0","0","2","0","0","6","1","0","2","4","0","0","0","17","27","9","13","11","13","0","12","19","15","25","16","7","0","7","20","19","26","45","26","0","5","13","20","19","37","24","0","14","21","18","19","15","9","0","8","22","11","11","6","5","0","4","12","5","5","4","0","0","2","6","0","2","5","1","118","19","7","3","6","2","6","1","22","127","28","16","7","11","3","10","8","51","106","15","8","3","5","3","2","1","16","36","4","0","1","0","1","0","0","4"
"g20","P","487010","232","64","94","8","0","3","4","0","3","0","56","123","109","27","16","20","6","2","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","1","0","0","0","6","2","6","6","5","1","0","4","7","9","6","5","7","0","3","9","3","12","14","11","0","2","6","7","8","12","7","0","5","10","8","2","5","1","0","4","12","4","2","2","1","0","1","3","3","3","2","2","0","0","2","1","1","0","0","39","4","4","1","3","0","5","1","7","55","9","8","0","1","1","3","2","15","40","5","5","1","1","0","2","0","2","14","1","1","1","0","0","0","0","1"
"g20","P","492800","776","196","347","28","3","8","14","0","1","0","179","407","369","45","50","36","16","9","21","6","2","0","2","0","0","0","0","0","0","0","0","4","0","4","0","1","1","1","2","0","0","6","3","0","0","0","8","15","18","12","19","17","0","15","18","22","17","16","19","0","10","20","27","35","40","49","0","12","18","13","39","37","47","0","16","25","21","17","14","10","0","14","18","16","13","9","6","0","6","5","6","4","10","3","0","3","8","3","3","2","1","125","23","11","2","5","3","3","3","21","183","33","27","1","8","11","9","6","69","104","25","12","4","5","1","8","3","17","34","5","5","4","0","0","0","2","4"
"g20","P","493000","30","9","16","0","0","0","0","0","0","0","5","15","15","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","4","0","0","0","0","2","1","0","0","2","0","0","4","1","1","0","1","0","1","2","2","2","0","1","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","3","8","1","2","0","1","0","1","1","2","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"g20","P","493110","74","15","42","3","0","1","0","0","0","0","13","41","33","1","5","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","1","1","1","1","0","3","0","1","4","0","0","0","1","4","0","4","9","7","0","1","1","1","4","5","5","0","1","0","1","4","1","0","0","0","3","0","1","2","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","12","2","0","0","0","0","0","0","1","20","2","6","0","0","1","0","0","13","4","6","1","0","0","0","0","0","2","1","2","1","0","0","0","0","0","0"
"g20","P","493180","118","32","67","2","0","1","0","0","0","0","16","65","53","0","12","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","5","1","2","4","3","0","1","7","3","1","3","1","0","5","4","4","9","10","6","0","0","4","7","5","5","8","0","3","3","1","2","0","1","0","0","0","2","2","1","1","0","0","0","0","0","1","0","0","0","0","0","1","0","1","23","1","2","0","0","0","1","1","4","40","8","5","1","1","0","0","1","11","9","3","0","0","1","0","0","0","3","3","0","0","0","0","0","0","0","0"
"g20","P","494970","83","23","43","2","0","0","2","0","0","0","13","44","39","4","4","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","4","1","5","2","2","0","0","1","1","4","2","1","0","3","3","2","3","5","5","0","0","0","5","3","4","10","0","0","1","1","0","3","1","0","1","3","2","0","1","0","0","0","1","1","1","0","0","0","0","1","0","0","0","0","17","0","1","2","0","0","0","1","2","25","3","3","1","1","0","0","0","10","6","2","1","0","0","0","1","2","1","4","0","0","0","0","0","0","0","0"
"g20","P","499100","735","207","264","33","5","9","10","0","4","0","203","386","349","104","63","77","23","6","2","4","0","0","0","0","0","3","2","2","0","0","1","0","0","0","1","0","1","0","3","1","1","3","2","4","1","0","20","13","10","19","12","17","0","18","25","26","22","14","11","0","14","22","22","29","30","29","0","8","15","21","25","24","25","0","17","25","25","17","21","8","0","11","33","13","17","12","4","0","8","12","4","3","6","3","0","3","6","9","1","6","0","144","18","8","2","4","3","7","1","20","162","22","18","1","4","6","8","3","40","128","25","19","4","6","1","6","2","12","49","4","2","1","1","0","0","0","4"
"g20","P","499120","185","62","53","6","2","6","4","0","1","0","51","96","89","34","18","24","10","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2","7","5","5","4","5","0","8","7","5","6","4","4","0","2","5","4","7","2","7","0","1","4","7","2","5","7","0","5","6","4","4","6","6","0","4","6","5","0","2","3","0","1","2","2","1","0","4","0","2","4","0","2","1","0","39","4","6","0","2","0","2","1","8","26","10","4","0","2","1","1","0","9","26","8","1","3","3","1","1","2","6","16","1","1","1","0","0","0","0","0"
"g20","P","499540","140","50","40","11","0","4","0","0","1","0","34","75","65","23","13","15","10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","3","5","3","0","4","5","6","5","7","2","0","0","1","4","4","8","6","0","0","0","4","2","8","3","0","3","5","5","2","3","1","0","5","3","4","1","2","0","0","1","1","5","1","1","3","0","0","0","1","2","1","0","24","6","6","0","5","3","2","0","4","19","2","2","0","0","1","1","3","12","21","6","3","0","2","0","0","0","2","12","1","1","0","0","0","1","0","1"
"g20","P","499640","227","77","71","6","1","4","5","1","2","0","60","126","101","18","16","12","6","0","0","1","0","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","7","1","0","6","5","13","6","6","6","0","1","8","9","4","9","4","0","1","10","8","5","10","7","0","2","5","5","3","6","9","0","8","7","7","3","3","2","0","3","9","6","4","5","3","0","1","1","4","5","1","1","0","0","3","0","2","1","0","55","6","3","0","0","3","3","1","6","42","8","4","0","0","3","1","1","12","38","6","5","0","1","2","2","0","6","12","0","1","0","2","1","0","1","2"
"g20","P","499680","516","192","144","16","4","16","5","1","0","0","138","260","256","114","51","79","24","3","2","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2","0","2","0","0","0","3","2","8","0","0","11","23","10","11","17","6","0","22","20","24","18","20","10","0","10","10","11","19","24","17","0","6","10","6","8","17","6","0","19","17","9","10","6","6","0","16","21","16","8","5","5","0","9","6","5","2","1","1","0","7","4","4","1","1","1","140","10","13","1","7","4","8","1","8","99","8","9","1","2","1","4","6","14","84","24","12","1","7","2","4","0","4","36","0","2","1","1","0","0","1","1"
"g20","P","500000","426","113","184","15","0","7","4","0","0","0","103","235","191","37","29","40","4","0","3","3","3","0","0","0","0","0","4","0","0","0","0","1","0","1","3","2","0","0","1","0","0","0","4","1","0","0","14","12","9","12","11","2","0","11","9","6","9","10","8","0","11","10","15","19","24","24","0","0","12","19","17","15","18","0","13","19","14","5","5","0","0","7","8","14","7","7","4","0","1","6","2","2","3","2","0","1","4","1","0","3","1","72","16","4","0","3","5","2","0","11","103","16","12","1","5","2","2","9","34","75","14","2","1","2","1","1","2","5","21","1","0","0","0","1","1","0","2"
"g20","P","500010","473","98","237","18","1","9","6","1","1","0","102","266","207","29","36","30","5","3","2","2","1","0","0","0","0","0","0","0","1","0","3","1","1","2","1","1","1","0","0","0","0","1","5","1","1","0","4","14","6","12","3","10","0","4","8","5","14","12","6","0","6","16","16","21","30","34","0","6","11","18","26","28","25","0","7","16","21","7","12","9","0","3","10","6","6","5","0","0","3","2","5","8","3","1","0","1","2","4","4","3","0","59","8","6","0","1","1","4","0","19","102","39","10","1","4","3","5","7","66","51","22","6","1","5","0","3","6","8","31","0","3","0","0","0","0","0","2"
"g20","P","500100","182","68","59","5","3","2","3","0","0","0","42","86","96","37","13","15","4","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","11","3","8","1","5","3","0","12","9","5","6","3","2","0","2","5","7","7","6","2","0","1","6","6","3","6","8","0","2","9","3","3","1","3","0","2","7","5","3","1","3","0","2","0","1","0","0","2","0","1","1","1","3","1","1","48","5","4","0","2","1","3","3","2","35","5","3","0","1","0","1","4","10","26","4","4","2","2","1","0","0","3","9","1","2","0","0","0","0","0","1"
"g20","P","500200","32","10","6","3","0","1","0","0","1","0","11","18","14","2","1","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","1","1","0","3","0","0","1","2","1","0","1","0","0","1","1","1","0","0","0","0","0","1","1","0","1","0","2","2","2","1","0","0","0","2","1","1","0","0","0","0","1","1","0","0","1","0","0","1","0","0","1","0","0","6","0","1","1","0","0","0","1","1","4","0","1","0","0","0","0","1","0","11","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0"
"g20","P","500210","563","213","176","20","3","5","6","2","1","2","135","304","259","139","66","69","13","1","3","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","4","12","4","1","0","18","19","12","22","14","13","0","26","23","18","11","22","15","0","7","18","18","26","20","19","0","1","5","19","14","9","20","0","16","20","13","9","8","12","0","15","15","11","7","6","3","0","3","4","3","2","4","4","0","2","4","2","2","9","0","119","28","21","1","7","4","3","2","28","100","22","8","3","1","3","7","5","27","83","20","10","2","9","1","1","1","8","28","3","0","0","3","0","0","0","5"
"g20","P","501510","76","23","35","0","0","2","0","0","0","0","16","44","32","9","9","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","2","1","2","4","1","4","0","1","1","0","3","2","2","0","0","4","2","1","5","5","0","0","1","2","3","3","9","0","0","2","4","0","4","1","0","1","1","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","17","1","0","0","0","0","1","2","2","22","0","0","0","1","0","0","1","11","7","3","1","1","1","1","1","1","0","2","0","0","0","0","0","0","0","0"
"g20","P","501600","21","7","10","1","1","1","0","0","0","0","1","9","12","4","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","1","1","0","0","0","3","0","3","0","0","0","0","0","1","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","7","0","0","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"g20","P","501720","819","205","385","23","1","7","8","1","0","0","189","442","377","109","115","92","12","2","13","2","0","1","0","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0","4","0","2","4","11","3","0","0","19","13","21","9","19","16","0","10","18","27","13","16","24","0","20","17","33","38","63","47","0","7","15","24","35","34","52","0","13","22","18","14","21","13","0","14","17","22","16","14","5","0","4","8","7","0","3","4","0","4","2","4","2","2","0","128","22","15","2","3","4","4","4","23","203","33","25","6","4","3","11","8","92","114","26","17","3","4","1","4","1","19","30","5","0","1","0","0","0","1","3"
"g20","P","504500","797","231","316","28","0","18","11","1","1","3","188","441","356","96","81","65","25","4","5","4","1","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","0","3","13","1","0","6","5","4","2","0","20","25","13","19","15","18","1","9","29","16","19","33","14","0","11","29","25","40","42","36","0","11","16","25","27","26","28","0","19","28","27","15","10","8","0","16","27","18","8","8","4","0","6","11","8","6","6","4","0","4","5","4","5","1","2","138","17","19","2","4","6","7","5","33","185","21","17","4","10","2","7","6","64","125","27","11","2","2","1","4","3","13","45","5","4","0","0","0","2","1","5"
"g20","P","504600","782","295","260","30","3","12","9","0","3","0","170","452","330","129","56","68","21","3","5","7","2","0","0","0","0","0","2","0","0","0","0","1","0","3","1","2","0","2","6","2","1","5","2","4","1","0","26","27","25","30","28","18","0","16","27","26","28","28","16","0","13","22","13","27","53","26","0","5","12","16","19","34","20","0","16","30","25","12","19","7","0","7","18","17","10","8","1","0","9","9","7","5","2","3","0","2","10","2","5","2","1","173","35","21","4","7","2","11","5","37","148","19","27","4","7","2","11","1","41","106","29","18","2","6","0","0","2","7","48","3","6","0","0","0","0","0","0"
"g20","P","510720","136","40","68","2","1","0","2","0","0","0","23","80","56","22","19","10","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2","4","1","3","4","0","0","3","6","8","4","5","0","3","8","6","9","13","7","0","1","1","3","6","5","6","0","4","2","6","1","2","1","0","2","0","2","2","1","0","0","0","0","2","0","1","1","0","0","1","0","0","0","0","17","4","6","2","0","2","3","1","5","30","11","7","0","2","0","6","0","12","15","1","1","0","0","1","3","2","0","2","0","0","0","0","0","2","1","0"
